	0	1	2	3
cell1265	0.8850908875465393	NA	NA	NA
cell1266	NA	NA	NA	0.9297001957893372
cell1267	0.9057624340057373	NA	NA	NA
cell1268	NA	NA	0.29640698432922363	NA
cell1269	0.8278848528862	NA	NA	NA
cell1270	0.8103106617927551	NA	NA	NA
cell1271	NA	NA	NA	0.9194536209106445
cell1272	0.8570399284362793	NA	NA	NA
cell1273	0.7312934398651123	NA	NA	NA
cell1274	0.78324955701828	NA	NA	NA
cell1275	NA	NA	0.3159122169017792	NA
cell1276	NA	NA	0.306937575340271	NA
cell1277	NA	0.4756428599357605	NA	NA
cell1278	NA	NA	0.32114744186401367	NA
cell1279	NA	NA	NA	0.9066624641418457
cell1280	NA	NA	NA	0.8994553089141846
cell1281	NA	0.3943139910697937	NA	NA
cell1282	0.7802918553352356	NA	NA	NA
cell1283	NA	NA	0.3545168340206146	NA
cell1284	0.7808645367622375	NA	NA	NA
cell1285	NA	NA	0.35798773169517517	NA
cell1286	NA	NA	0.33328330516815186	NA
cell1287	NA	NA	0.46686893701553345	NA
cell1288	NA	0.5655718445777893	NA	NA
cell1289	0.781566858291626	NA	NA	NA
cell1290	0.7682357430458069	NA	NA	NA
cell1291	0.7578003406524658	NA	NA	NA
cell1292	NA	NA	0.27759015560150146	NA
cell1293	0.9368917346000671	NA	NA	NA
cell1294	NA	0.48508548736572266	NA	NA
cell1295	0.89509117603302	NA	NA	NA
cell1296	NA	NA	0.27339595556259155	NA
cell1297	0.8016865253448486	NA	NA	NA
cell1298	NA	NA	NA	0.9141844511032104
cell1299	NA	NA	0.3362778425216675	NA
cell1300	NA	NA	0.026425793766975403	NA
cell1301	NA	NA	0.33990049362182617	NA
cell1302	NA	NA	0.25050821900367737	NA
cell1303	NA	NA	0.32207563519477844	NA
cell1304	NA	NA	0.035966578871011734	NA
cell1305	NA	NA	0.18443438410758972	NA
cell1306	0.863597571849823	NA	NA	NA
cell1307	0.9576747417449951	NA	NA	NA
cell1308	NA	NA	0.26190072298049927	NA
cell1309	0.836307168006897	NA	NA	NA
cell1310	0.8523297905921936	NA	NA	NA
cell1311	NA	NA	0.3109654188156128	NA
cell1312	NA	NA	0.34448492527008057	NA
cell1313	NA	NA	0.33156824111938477	NA
cell1314	0.8912961483001709	NA	NA	NA
cell1315	NA	NA	0.3055631220340729	NA
cell1316	NA	NA	0.3039083182811737	NA
cell1317	0.8713117837905884	NA	NA	NA
cell1318	0.7664952278137207	NA	NA	NA
cell1319	NA	0.5431016087532043	NA	NA
cell1320	NA	NA	0.35118478536605835	NA
cell1321	0.7107748985290527	NA	NA	NA
cell1322	0.7580804824829102	NA	NA	NA
cell1323	NA	NA	0.10229931026697159	NA
cell1324	0.7391960620880127	NA	NA	NA
cell1325	NA	0.5346634387969971	NA	NA
cell1326	NA	0.5433487892150879	NA	NA
cell1327	NA	0.532943606376648	NA	NA
cell1328	NA	0.4772210121154785	NA	NA
cell1329	0.8628258109092712	NA	NA	NA
cell1330	NA	0.5461167097091675	NA	NA
cell1331	0.802541196346283	NA	NA	NA
cell1332	NA	NA	0.1948557198047638	NA
cell1333	NA	NA	0.31256163120269775	NA
cell1334	0.8897790908813477	NA	NA	NA
cell1335	0.7613769173622131	NA	NA	NA
cell1336	0.7464041709899902	NA	NA	NA
cell1337	0.8876556754112244	NA	NA	NA
cell1338	NA	NA	0.31418004631996155	NA
cell1339	NA	0.5423415899276733	NA	NA
cell1340	NA	NA	0.4348723888397217	NA
cell1341	NA	NA	0.16681373119354248	NA
cell1342	0.8118127584457397	NA	NA	NA
cell1343	0.9281646609306335	NA	NA	NA
cell1344	0.8998315930366516	NA	NA	NA
cell1345	NA	0.4646558165550232	NA	NA
cell1346	NA	0.46950069069862366	NA	NA
cell1347	0.8538981080055237	NA	NA	NA
cell1348	NA	0.5513837337493896	NA	NA
cell1349	0.8851403594017029	NA	NA	NA
cell1350	NA	NA	0.3308071196079254	NA
cell1351	0.7233074307441711	NA	NA	NA
cell1352	0.9018523693084717	NA	NA	NA
cell1353	NA	NA	0.38122090697288513	NA
cell1354	NA	NA	0.3031373918056488	NA
cell1355	NA	NA	0.33237576484680176	NA
cell1356	NA	NA	0.3368445336818695	NA
cell1357	0.7540019154548645	NA	NA	NA
cell1358	0.8249374032020569	NA	NA	NA
cell1359	NA	NA	0.3050626218318939	NA
cell1360	0.9481762051582336	NA	NA	NA
cell1361	0.9669397473335266	NA	NA	NA
cell1362	NA	NA	0.301070898771286	NA
cell1363	0.7317454814910889	NA	NA	NA
cell1364	0.7985371947288513	NA	NA	NA
cell1365	NA	0.5351198315620422	NA	NA
cell1366	NA	NA	0.2720971703529358	NA
cell1367	NA	NA	0.3562963604927063	NA
cell1368	0.7553540468215942	NA	NA	NA
cell1369	0.7387374043464661	NA	NA	NA
cell1370	NA	NA	0.3484913110733032	NA
cell1371	NA	NA	0.26693958044052124	NA
cell1372	0.761063814163208	NA	NA	NA
cell1373	0.977333664894104	NA	NA	NA
cell1374	NA	0.4841720461845398	NA	NA
cell1375	NA	0.5460169315338135	NA	NA
cell1376	NA	NA	0.2924681603908539	NA
cell1377	NA	NA	0.2590826153755188	NA
cell1378	0.8671188950538635	NA	NA	NA
cell1379	NA	NA	0.18510222434997559	NA
cell1380	NA	NA	0.3266589045524597	NA
cell1381	NA	NA	0.32482263445854187	NA
cell1382	NA	0.5582686066627502	NA	NA
cell1383	0.7598509192466736	NA	NA	NA
cell1384	NA	NA	0.2805095314979553	NA
cell1385	NA	NA	0.33061039447784424	NA
cell1386	0.9709754586219788	NA	NA	NA
cell1387	0.9093154072761536	NA	NA	NA
cell1388	NA	NA	0.3374735116958618	NA
cell1389	NA	0.5579034686088562	NA	NA
cell1390	NA	NA	0.2863992154598236	NA
cell1391	NA	NA	0.34155839681625366	NA
cell1392	NA	NA	0.30211547017097473	NA
cell1393	0.7193869948387146	NA	NA	NA
cell1394	0.9834063053131104	NA	NA	NA
cell1395	0.7101906538009644	NA	NA	NA
cell1396	0.7401448488235474	NA	NA	NA
cell1397	0.9014873504638672	NA	NA	NA
cell1398	NA	NA	0.2597549259662628	NA
cell1399	NA	NA	0.3271074593067169	NA
cell1400	NA	NA	NA	0.8805573582649231
cell1401	NA	0.5530776381492615	NA	NA
cell1402	NA	0.5547688007354736	NA	NA
cell1403	0.8187299966812134	NA	NA	NA
cell1404	0.7369194030761719	NA	NA	NA
cell1405	0.8675571084022522	NA	NA	NA
cell1406	NA	NA	0.1720268428325653	NA
cell1407	NA	0.46803274750709534	NA	NA
cell1408	0.7323456406593323	NA	NA	NA
cell1409	NA	NA	0.2675008773803711	NA
cell1410	0.8869211673736572	NA	NA	NA
cell1411	0.8212650418281555	NA	NA	NA
cell1412	NA	NA	0.31739699840545654	NA
cell1413	0.7490758895874023	NA	NA	NA
cell1414	NA	0.5331358909606934	NA	NA
cell1415	0.8023341298103333	NA	NA	NA
cell1416	NA	NA	0.2821091115474701	NA
cell1417	NA	NA	0.6938906311988831	NA
cell1418	0.7923544049263	NA	NA	NA
cell1419	0.8324021100997925	NA	NA	NA
cell1420	0.9047577381134033	NA	NA	NA
cell1421	0.8952926397323608	NA	NA	NA
cell1422	NA	NA	0.3228750228881836	NA
cell1423	0.8286252021789551	NA	NA	NA
cell1424	NA	NA	0.22014296054840088	NA
cell1425	0.9358672499656677	NA	NA	NA
cell1426	0.9292566776275635	NA	NA	NA
cell1427	NA	NA	0.011001779697835445	NA
cell1428	0.8907787799835205	NA	NA	NA
cell1429	NA	NA	0.2444840669631958	NA
cell1430	NA	0.5558229684829712	NA	NA
cell1431	0.9083684682846069	NA	NA	NA
cell1432	NA	NA	0.2931521534919739	NA
cell1433	0.8848263621330261	NA	NA	NA
cell1434	0.8263455629348755	NA	NA	NA
cell1435	0.7492988705635071	NA	NA	NA
cell1436	0.7196102142333984	NA	NA	NA
cell1437	0.7842252254486084	NA	NA	NA
cell1438	NA	NA	0.06575097888708115	NA
cell1439	NA	NA	0.30324384570121765	NA
cell1440	0.8397765755653381	NA	NA	NA
cell1441	NA	NA	0.29718250036239624	NA
cell1442	NA	NA	0.31766438484191895	NA
cell1443	NA	NA	0.2904326021671295	NA
cell1444	NA	NA	0.22235116362571716	NA
cell1445	0.9026501178741455	NA	NA	NA
cell1446	0.7975330948829651	NA	NA	NA
cell1447	NA	NA	0.30586308240890503	NA
cell1448	NA	0.5466340184211731	NA	NA
cell1449	0.9672853946685791	NA	NA	NA
cell1450	0.8609723448753357	NA	NA	NA
cell1451	NA	NA	0.3193831741809845	NA
cell1452	0.7725607752799988	NA	NA	NA
cell1453	0.8078233599662781	NA	NA	NA
cell1454	NA	NA	0.30206990242004395	NA
cell1455	0.808907151222229	NA	NA	NA
cell1456	0.8996772170066833	NA	NA	NA
cell1457	0.8192668557167053	NA	NA	NA
cell1458	0.7128722667694092	NA	NA	NA
cell1459	NA	NA	0.21375150978565216	NA
cell1460	NA	NA	0.10879965871572495	NA
cell1461	0.9360352158546448	NA	NA	NA
cell1462	NA	NA	0.3190693259239197	NA
cell1463	0.7214901447296143	NA	NA	NA
cell1464	NA	NA	0.08317343890666962	NA
cell1465	NA	NA	0.1805654615163803	NA
cell1466	0.7711235284805298	NA	NA	NA
cell1467	NA	NA	0.3496719002723694	NA
cell1468	0.9269762635231018	NA	NA	NA
cell1469	NA	0.44664281606674194	NA	NA
cell1470	NA	NA	NA	0.9071377515792847
cell1471	0.7968527674674988	NA	NA	NA
cell1472	NA	NA	0.3270852565765381	NA
cell1473	0.8829573392868042	NA	NA	NA
cell1474	NA	NA	0.34299156069755554	NA
cell1475	NA	0.40944018959999084	NA	NA
cell1476	0.9009142518043518	NA	NA	NA
cell1477	0.8697643280029297	NA	NA	NA
cell1478	0.7533252835273743	NA	NA	NA
cell1479	NA	0.5561228394508362	NA	NA
cell1480	NA	NA	0.03189356252551079	NA
cell1481	0.7691218256950378	NA	NA	NA
cell1482	NA	NA	0.31397077441215515	NA
cell1483	0.7160362005233765	NA	NA	NA
cell1484	NA	NA	0.30804744362831116	NA
cell1485	NA	NA	0.28186720609664917	NA
cell1486	0.6979368925094604	NA	NA	NA
cell1487	NA	0.4840294420719147	NA	NA
cell1488	NA	NA	0.3092810809612274	NA
cell1489	0.7204305529594421	NA	NA	NA
cell1490	NA	NA	0.3286246657371521	NA
cell1491	NA	NA	0.6428289413452148	NA
cell1492	0.9644787311553955	NA	NA	NA
cell1493	0.716020941734314	NA	NA	NA
cell1494	NA	NA	0.27698051929473877	NA
cell1495	0.7857809662818909	NA	NA	NA
cell1496	NA	NA	0.6668322682380676	NA
cell1497	0.7301980257034302	NA	NA	NA
cell1498	0.7261499166488647	NA	NA	NA
cell1499	0.941753625869751	NA	NA	NA
cell1500	0.9514535665512085	NA	NA	NA
cell1501	0.9689947366714478	NA	NA	NA
cell1502	NA	NA	0.17279525101184845	NA
cell1503	NA	0.548992395401001	NA	NA
cell1504	NA	NA	NA	0.8916831016540527
cell1505	0.8689661026000977	NA	NA	NA
cell1506	NA	NA	0.3495386838912964	NA
cell1507	NA	0.46102145314216614	NA	NA
cell1508	0.9040433764457703	NA	NA	NA
cell1509	NA	NA	0.2940063178539276	NA
cell1510	NA	NA	NA	0.9085698127746582
cell1511	0.8765366077423096	NA	NA	NA
cell1512	NA	0.4511811435222626	NA	NA
cell1513	NA	NA	0.2775964140892029	NA
cell1514	0.7190465331077576	NA	NA	NA
cell1515	0.9295932054519653	NA	NA	NA
cell1516	0.8932697176933289	NA	NA	NA
cell1517	NA	0.5533677339553833	NA	NA
cell1518	NA	0.5254274606704712	NA	NA
cell1519	0.797141432762146	NA	NA	NA
cell1520	0.7380602359771729	NA	NA	NA
cell1521	NA	NA	0.44470134377479553	NA
cell1522	NA	NA	0.3103969395160675	NA
cell1523	0.9711944460868835	NA	NA	NA
cell1524	0.7296846508979797	NA	NA	NA
cell1525	0.7223376035690308	NA	NA	NA
cell1526	0.7254719734191895	NA	NA	NA
cell1527	0.9579893350601196	NA	NA	NA
cell1528	0.7179471254348755	NA	NA	NA
cell1529	NA	0.51789391040802	NA	NA
cell1530	NA	NA	0.29339930415153503	NA
cell1531	0.8929631114006042	NA	NA	NA
cell1532	NA	NA	0.4608069360256195	NA
cell1533	NA	0.464971125125885	NA	NA
cell1534	NA	NA	0.44358012080192566	NA
cell1535	0.8194906115531921	NA	NA	NA
cell1536	NA	0.4705047607421875	NA	NA
cell1537	0.9181067943572998	NA	NA	NA
cell1538	NA	NA	0.33621618151664734	NA
cell1539	NA	NA	0.33003106713294983	NA
cell1540	0.8955428600311279	NA	NA	NA
cell1541	0.7086827158927917	NA	NA	NA
cell1542	0.7827709913253784	NA	NA	NA
cell1543	0.7872449159622192	NA	NA	NA
cell1544	NA	0.5693665742874146	NA	NA
cell1545	NA	NA	0.26059308648109436	NA
cell1546	0.9516139626502991	NA	NA	NA
cell1547	NA	NA	0.2591477632522583	NA
cell1548	0.9700872898101807	NA	NA	NA
cell1549	NA	0.45727789402008057	NA	NA
cell1550	0.803181529045105	NA	NA	NA
cell1551	0.8041017651557922	NA	NA	NA
cell1552	0.8316518664360046	NA	NA	NA
cell1553	NA	NA	0.18013013899326324	NA
cell1554	0.9403662085533142	NA	NA	NA
cell1555	NA	0.4919039309024811	NA	NA
cell1556	0.7655049562454224	NA	NA	NA
cell1557	0.8979124426841736	NA	NA	NA
cell1558	0.7251531481742859	NA	NA	NA
cell1559	NA	NA	0.39485490322113037	NA
cell1560	NA	0.5353238582611084	NA	NA
cell1561	0.9026033282279968	NA	NA	NA
cell1562	0.7736296653747559	NA	NA	NA
cell1563	NA	NA	0.32266125082969666	NA
cell1564	0.8278328776359558	NA	NA	NA
cell1565	NA	0.4633251428604126	NA	NA
cell1566	NA	NA	0.2888568043708801	NA
cell1567	0.7762656807899475	NA	NA	NA
cell1568	0.8950251936912537	NA	NA	NA
cell1569	NA	NA	0.34592321515083313	NA
cell1570	0.9538699388504028	NA	NA	NA
cell1571	NA	NA	0.3524296283721924	NA
cell1572	0.8611330986022949	NA	NA	NA
cell1573	NA	0.5069815516471863	NA	NA
cell1574	0.8897463083267212	NA	NA	NA
cell1575	NA	0.4498410224914551	NA	NA
cell1576	0.864503026008606	NA	NA	NA
cell1577	NA	NA	0.321490079164505	NA
cell1578	0.9276428818702698	NA	NA	NA
cell1579	NA	NA	0.3234142065048218	NA
cell1580	0.9498006701469421	NA	NA	NA
cell1581	NA	NA	0.3546772003173828	NA
cell1582	NA	NA	NA	0.8789198994636536
cell1583	0.7122480273246765	NA	NA	NA
cell1584	NA	NA	0.3675885498523712	NA
cell1585	0.8022149205207825	NA	NA	NA
cell1586	NA	0.4705212116241455	NA	NA
cell1587	NA	NA	0.38537827134132385	NA
cell1588	NA	NA	NA	0.8889105916023254
cell1589	NA	0.48422667384147644	NA	NA
cell1590	NA	NA	0.23291179537773132	NA
cell1591	NA	NA	0.1030605211853981	NA
cell1592	0.8034247756004333	NA	NA	NA
cell1593	NA	NA	NA	0.9312184453010559
cell1594	0.730073094367981	NA	NA	NA
cell1595	NA	NA	0.3459196090698242	NA
cell1596	NA	NA	0.16589638590812683	NA
cell1597	NA	NA	0.27810540795326233	NA
cell1598	0.7583919763565063	NA	NA	NA
cell1599	NA	NA	0.2602580487728119	NA
cell1600	NA	NA	NA	0.8937813639640808
cell1601	NA	NA	0.2919701933860779	NA
cell1602	NA	0.53609699010849	NA	NA
cell1603	0.805866539478302	NA	NA	NA
cell1604	0.7364974617958069	NA	NA	NA
cell1605	NA	NA	0.009741414338350296	NA
cell1606	0.9458911418914795	NA	NA	NA
cell1607	0.7362678050994873	NA	NA	NA
cell1608	0.8233173489570618	NA	NA	NA
cell1609	0.9049049615859985	NA	NA	NA
cell1610	NA	NA	0.2292703539133072	NA
cell1611	0.8856807351112366	NA	NA	NA
cell1612	0.9246147274971008	NA	NA	NA
cell1613	0.7901408076286316	NA	NA	NA
cell1614	NA	NA	0.317599356174469	NA
cell1615	NA	0.5614772439002991	NA	NA
cell1616	0.8965027928352356	NA	NA	NA
cell1617	0.8291568756103516	NA	NA	NA
cell1618	NA	0.5272487998008728	NA	NA
cell1619	0.8761120438575745	NA	NA	NA
cell1620	0.884728729724884	NA	NA	NA
cell1621	NA	NA	0.3201076090335846	NA
cell1622	NA	0.3926113247871399	NA	NA
cell1623	NA	NA	0.4912622272968292	NA
cell1624	NA	NA	NA	0.9051921963691711
cell1625	0.7363445162773132	NA	NA	NA
cell1626	NA	NA	0.20537270605564117	NA
cell1627	NA	NA	0.25384023785591125	NA
cell1628	0.737153172492981	NA	NA	NA
cell1629	0.7964919209480286	NA	NA	NA
cell1630	NA	NA	0.5887891054153442	NA
cell1631	NA	0.5576333403587341	NA	NA
cell1632	0.742387056350708	NA	NA	NA
cell1633	NA	NA	0.32741352915763855	NA
cell1634	0.8820106983184814	NA	NA	NA
cell1635	0.8186691999435425	NA	NA	NA
cell1636	NA	NA	0.36523503065109253	NA
cell1637	0.9026214480400085	NA	NA	NA
cell1638	NA	NA	0.2274884134531021	NA
cell1639	NA	NA	0.3046671748161316	NA
cell1640	NA	0.5470281839370728	NA	NA
cell1641	NA	0.5056268572807312	NA	NA
cell1642	0.7291179299354553	NA	NA	NA
cell1643	NA	0.5000094771385193	NA	NA
cell1644	0.7427398562431335	NA	NA	NA
cell1645	0.917729377746582	NA	NA	NA
cell1646	NA	NA	0.020308468490839005	NA
cell1647	NA	NA	0.34988611936569214	NA
cell1648	NA	NA	0.3237193822860718	NA
cell1649	0.8382142186164856	NA	NA	NA
cell1650	0.8435839414596558	NA	NA	NA
cell1651	0.9297205805778503	NA	NA	NA
cell1652	NA	NA	0.2993251383304596	NA
cell1653	NA	0.3887915015220642	NA	NA
cell1654	0.7783094048500061	NA	NA	NA
cell1655	NA	NA	0.37244823575019836	NA
cell1656	NA	NA	0.32557255029678345	NA
cell1657	0.9485189914703369	NA	NA	NA
cell1658	NA	0.5489280223846436	NA	NA
cell1659	NA	0.5592719912528992	NA	NA
cell1660	NA	NA	0.3504311144351959	NA
cell1661	0.7176454663276672	NA	NA	NA
cell1662	NA	NA	0.35615020990371704	NA
cell1663	0.7421920299530029	NA	NA	NA
cell1664	0.8704752326011658	NA	NA	NA
cell1665	NA	NA	0.3389899730682373	NA
cell1666	0.9158657193183899	NA	NA	NA
cell1667	0.7319420576095581	NA	NA	NA
cell1668	0.7405139803886414	NA	NA	NA
cell1669	NA	NA	0.33080339431762695	NA
cell1670	0.9345493912696838	NA	NA	NA
cell1671	0.7128987312316895	NA	NA	NA
cell1672	NA	NA	0.3240685760974884	NA
cell1673	NA	0.5528844594955444	NA	NA
cell1674	NA	NA	0.014449849724769592	NA
cell1675	0.8068172931671143	NA	NA	NA
cell1676	NA	NA	0.0246647447347641	NA
cell1677	NA	0.5696853995323181	NA	NA
cell1678	NA	NA	0.32409071922302246	NA
cell1679	NA	NA	0.3465946316719055	NA
cell1680	NA	0.4731455445289612	NA	NA
cell1681	0.8920218348503113	NA	NA	NA
cell1682	0.8806574940681458	NA	NA	NA
cell1683	NA	0.5641994476318359	NA	NA
cell1684	0.733747661113739	NA	NA	NA
cell1685	NA	0.5322301387786865	NA	NA
cell1686	0.9068564772605896	NA	NA	NA
cell1687	0.814020574092865	NA	NA	NA
cell1688	NA	0.5257116556167603	NA	NA
cell1689	0.9039138555526733	NA	NA	NA
cell1690	NA	0.4819451570510864	NA	NA
cell1691	NA	NA	0.25529372692108154	NA
cell1692	0.7226449251174927	NA	NA	NA
cell1693	0.793628454208374	NA	NA	NA
cell1694	NA	NA	0.3033931255340576	NA
cell1695	0.8475333452224731	NA	NA	NA
cell1696	0.9075043201446533	NA	NA	NA
cell1697	NA	NA	NA	0.9276601672172546
cell1698	NA	NA	0.3406437039375305	NA
cell1699	NA	NA	0.2322300523519516	NA
cell1700	0.7429621815681458	NA	NA	NA
cell1701	NA	0.46755021810531616	NA	NA
cell1702	0.9113643765449524	NA	NA	NA
cell1703	NA	NA	0.21804647147655487	NA
cell1704	0.8940020203590393	NA	NA	NA
cell1705	0.9167681336402893	NA	NA	NA
cell1706	0.7389267683029175	NA	NA	NA
cell1707	NA	NA	0.2564812898635864	NA
cell1708	0.8963856101036072	NA	NA	NA
cell1709	NA	0.5519999265670776	NA	NA
cell1710	0.8178693056106567	NA	NA	NA
cell1711	0.9579228162765503	NA	NA	NA
cell1712	NA	0.545344889163971	NA	NA
cell1713	0.763360857963562	NA	NA	NA
cell1714	NA	NA	0.38857293128967285	NA
cell1715	NA	NA	0.09707050770521164	NA
cell1716	NA	NA	0.33599647879600525	NA
cell1717	0.7552849650382996	NA	NA	NA
cell1718	0.9701364636421204	NA	NA	NA
cell1719	0.80865079164505	NA	NA	NA
cell1720	0.7587993144989014	NA	NA	NA
cell1721	0.7948691248893738	NA	NA	NA
cell1722	0.9523398876190186	NA	NA	NA
cell1723	0.8716232180595398	NA	NA	NA
cell1724	NA	NA	0.3196076452732086	NA
cell1725	NA	0.5468438267707825	NA	NA
cell1726	NA	0.519637942314148	NA	NA
cell1727	0.9118800759315491	NA	NA	NA
cell1728	NA	0.5513681769371033	NA	NA
cell1729	NA	NA	0.2178448885679245	NA
cell1730	NA	NA	0.006402802653610706	NA
cell1731	0.7471084594726562	NA	NA	NA
cell1732	0.9158141016960144	NA	NA	NA
cell1733	NA	NA	0.3212316930294037	NA
cell1734	0.7586074471473694	NA	NA	NA
cell1735	0.7722931504249573	NA	NA	NA
cell1736	NA	NA	0.2942064702510834	NA
cell1737	NA	NA	0.3495219349861145	NA
cell1738	NA	NA	0.33102232217788696	NA
cell1739	NA	NA	0.33097949624061584	NA
cell1740	NA	NA	0.30869677662849426	NA
cell1741	0.8506793975830078	NA	NA	NA
cell1742	NA	NA	0.31810635328292847	NA
cell1743	NA	NA	0.2738488018512726	NA
cell1744	0.7584565877914429	NA	NA	NA
cell1745	0.8863454461097717	NA	NA	NA
cell1746	0.8872959017753601	NA	NA	NA
cell1747	NA	NA	0.29339125752449036	NA
cell1748	0.7208176255226135	NA	NA	NA
cell1749	NA	0.5412282943725586	NA	NA
cell1750	0.9139290452003479	NA	NA	NA
cell1751	0.838546097278595	NA	NA	NA
cell1752	0.8908798694610596	NA	NA	NA
cell1753	NA	0.44499143958091736	NA	NA
cell1754	NA	0.447782963514328	NA	NA
cell1755	NA	NA	0.33416110277175903	NA
cell1756	0.8336432576179504	NA	NA	NA
cell1757	NA	NA	0.3436886966228485	NA
cell1758	NA	NA	0.30787280201911926	NA
cell1759	NA	0.5332298874855042	NA	NA
cell1760	NA	NA	0.37973660230636597	NA
cell1761	NA	NA	0.2844311594963074	NA
cell1762	NA	NA	0.3337113559246063	NA
cell1763	NA	0.5578383207321167	NA	NA
cell1764	0.7318399548530579	NA	NA	NA
cell1765	0.7284246683120728	NA	NA	NA
cell1766	NA	NA	0.27477696537971497	NA
cell1767	NA	NA	0.3325054943561554	NA
cell1768	NA	NA	0.4059385359287262	NA
cell1769	0.7470402717590332	NA	NA	NA
cell1770	NA	NA	0.30285966396331787	NA
cell1771	NA	NA	0.32113906741142273	NA
cell1772	0.9035384654998779	NA	NA	NA
cell1773	0.9571412205696106	NA	NA	NA
cell1774	0.7382688522338867	NA	NA	NA
cell1775	0.7583891153335571	NA	NA	NA
cell1776	NA	NA	0.31831419467926025	NA
cell1777	NA	0.49270790815353394	NA	NA
cell1778	NA	0.4633542597293854	NA	NA
cell1779	0.8338451385498047	NA	NA	NA
cell1780	NA	0.548924446105957	NA	NA
cell1781	NA	NA	0.31482768058776855	NA
cell1782	0.9534896016120911	NA	NA	NA
cell1783	NA	NA	NA	0.9050631523132324
cell1784	NA	NA	0.31002333760261536	NA
cell1785	NA	NA	0.0247279554605484	NA
cell1786	NA	NA	0.6649860143661499	NA
cell1787	NA	0.47800397872924805	NA	NA
cell1788	0.9202044606208801	NA	NA	NA
cell1789	0.787010669708252	NA	NA	NA
cell1790	NA	NA	NA	0.913801908493042
cell1791	NA	NA	0.3571670651435852	NA
cell1792	NA	NA	0.36020341515541077	NA
cell1793	NA	NA	0.08169291913509369	NA
cell1794	NA	0.44666120409965515	NA	NA
cell1795	NA	NA	0.3377257287502289	NA
cell1796	NA	NA	NA	0.8668502569198608
cell1797	0.8964499831199646	NA	NA	NA
cell1798	NA	NA	0.17532755434513092	NA
cell1799	0.9239289164543152	NA	NA	NA
cell1800	0.7306311726570129	NA	NA	NA
cell1801	NA	0.40916576981544495	NA	NA
cell1802	NA	NA	0.34114497900009155	NA
cell1803	0.7270028591156006	NA	NA	NA
cell1804	NA	NA	0.35535377264022827	NA
cell1805	0.7818527817726135	NA	NA	NA
cell1806	0.9744444489479065	NA	NA	NA
cell1807	0.7796473503112793	NA	NA	NA
cell1808	0.8753204941749573	NA	NA	NA
cell1809	NA	NA	0.31392011046409607	NA
cell1810	0.7304328680038452	NA	NA	NA
cell1811	0.9315036535263062	NA	NA	NA
cell1812	NA	NA	0.28511831164360046	NA
cell1813	NA	NA	0.28355783224105835	NA
cell1814	0.8068342804908752	NA	NA	NA
cell1815	NA	0.5318440198898315	NA	NA
cell1816	NA	NA	0.4856201410293579	NA
cell1817	NA	0.46630480885505676	NA	NA
cell1818	0.9035968780517578	NA	NA	NA
cell1819	NA	NA	0.16450367867946625	NA
cell1820	0.7385333180427551	NA	NA	NA
cell1821	NA	NA	0.22751252353191376	NA
cell1822	NA	0.5345156192779541	NA	NA
cell1823	NA	0.5375303626060486	NA	NA
cell1824	NA	NA	0.3273569643497467	NA
cell1825	NA	NA	0.36251962184906006	NA
cell1826	0.7115544080734253	NA	NA	NA
cell1827	NA	NA	0.3157893717288971	NA
cell1828	NA	NA	0.3435678780078888	NA
cell1829	NA	NA	0.21228010952472687	NA
cell1830	NA	0.4842780530452728	NA	NA
cell1831	NA	0.4754321873188019	NA	NA
cell1832	NA	0.5485302209854126	NA	NA
cell1833	NA	NA	0.31202927231788635	NA
cell1834	NA	0.5389612913131714	NA	NA
cell1835	NA	NA	0.3071133494377136	NA
cell1836	NA	NA	0.3212873935699463	NA
cell1837	0.7206935882568359	NA	NA	NA
cell1838	0.8325572609901428	NA	NA	NA
cell1839	0.8926845192909241	NA	NA	NA
cell1840	NA	NA	0.4378941059112549	NA
cell1841	NA	NA	0.345937579870224	NA
cell1842	0.7895203232765198	NA	NA	NA
cell1843	0.7092142105102539	NA	NA	NA
cell1844	0.7616416811943054	NA	NA	NA
cell1845	0.8058781027793884	NA	NA	NA
cell1846	0.78699791431427	NA	NA	NA
cell1847	NA	NA	NA	0.8746998906135559
cell1848	NA	0.5694137215614319	NA	NA
cell1849	0.7818433046340942	NA	NA	NA
cell1850	NA	NA	0.22026464343070984	NA
cell1851	0.9493277072906494	NA	NA	NA
cell1852	NA	0.5390920042991638	NA	NA
cell1853	NA	NA	0.20431849360466003	NA
cell1854	0.9053090214729309	NA	NA	NA
cell1855	0.8828840851783752	NA	NA	NA
cell1856	NA	NA	0.35654640197753906	NA
cell1857	0.9038279056549072	NA	NA	NA
cell1858	0.745220959186554	NA	NA	NA
cell1859	0.7602564692497253	NA	NA	NA
cell1860	0.8883960843086243	NA	NA	NA
cell1861	0.9006291627883911	NA	NA	NA
cell1862	NA	0.5198464393615723	NA	NA
cell1863	0.8727510571479797	NA	NA	NA
cell1864	0.914883017539978	NA	NA	NA
cell1865	NA	NA	0.23016469180583954	NA
cell1866	0.943591296672821	NA	NA	NA
cell1867	0.9293456673622131	NA	NA	NA
cell1868	0.9167852401733398	NA	NA	NA
cell1869	0.7596608996391296	NA	NA	NA
cell1870	NA	0.5141655206680298	NA	NA
cell1871	NA	NA	0.3510453701019287	NA
cell1872	NA	NA	0.3217083513736725	NA
cell1873	NA	0.465999573469162	NA	NA
cell1874	0.8970640897750854	NA	NA	NA
